0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:46:06 -0500] "GET /krakeDev/limon/ HTTP/1.1" 200 33142
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:46:06 -0500] "GET /krakeDev/limon/images/load.gif HTTP/1.1" 404 730
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:46:06 -0500] "GET /krakeDev/limon/css/swiper.min.css HTTP/1.1" 404 733
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:46:06 -0500] "GET /krakeDev/limon/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:46:16 -0500] "GET /krakeDev/limon/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:46:16 -0500] "GET /krakeDev/limon/css/swiper.min.css HTTP/1.1" 404 733
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:46:16 -0500] "GET /krakeDev/limon/images/load.gif HTTP/1.1" 200 68115
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:46:19 -0500] "GET /krakeDev/limon/css/swiper.min.css HTTP/1.1" 404 733
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:46:21 -0500] "GET /krakeDev/limon/css/swiper.min.css HTTP/1.1" 404 733
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:46:46 -0500] "GET /krakeDev/limon/index.html HTTP/1.1" 200 33142
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:46:46 -0500] "GET /krakeDev/limon/css/swiper.min.css HTTP/1.1" 404 733
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:46:46 -0500] "GET /krakeDev/limon/images/load.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:46:48 -0500] "GET /krakeDev/limon/conocenos.html HTTP/1.1" 200 9781
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:46:48 -0500] "GET /krakeDev/limon/css/swiper.min.css HTTP/1.1" 404 733
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:46:51 -0500] "GET /krakeDev/limon/sucursales.html HTTP/1.1" 200 9782
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:46:51 -0500] "GET /krakeDev/limon/css/swiper.min.css HTTP/1.1" 404 733
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:46:53 -0500] "GET /krakeDev/limon/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:46:53 -0500] "GET /krakeDev/limon/css/swiper.min.css HTTP/1.1" 404 733
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:49:19 -0500] "GET /krakeDev/limon/index.html HTTP/1.1" 200 33143
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:49:19 -0500] "GET /krakeDev/limon/images/logo.jfif HTTP/1.1" 200 9096
0:0:0:0:0:0:0:1 - - [30/Sep/2025:08:49:19 -0500] "GET /krakeDev/limon/images/load.gif HTTP/1.1" 304 -
